date,store_id,flavor,units_sold,price_per_scoop,total_revenue,promotion,promo_discount,weekday,month,season,temperature,rainfall,event,social_media_sentiment,customer_traffic
22/10/2021,Thornbury,Cookies & Cream,41,6,246,No,0,Friday,10,Spring,26,0,Yes,-0.912856451,107
23/10/2021,Brunswick,Strawberry Sorbet,34,5.5,187,No,0,Saturday,10,Spring,20,0,No,0.356085034,171
23/10/2021,Brunswick,Lavender Honey,29,6,174,No,0,Saturday,10,Spring,20,0,No,0.356085034,150
23/10/2021,Brunswick,Lemon Tart,29,5.1,147.9,No,15,Saturday,10,Spring,20,0,No,0.356085034,139
23/10/2021,Brunswick,Malted Chocolate,27,6,162,No,0,Saturday,10,Spring,20,0,No,0.356085034,205
23/10/2021,Brunswick,Malted Vanilla,31,6,186,No,0,Saturday,10,Spring,20,0,No,0.356085034,237
23/10/2021,Brunswick,Cookies & Cream,21,5.4,113.4,No,10,Saturday,10,Spring,20,0,No,0.356085034,237
23/10/2021,Thornbury,Strawberry Sorbet,27,4.95,133.65,No,10,Saturday,10,Spring,15,0,No,-0.224754299,230
23/10/2021,Thornbury,Lavender Honey,39,5.4,210.6,No,10,Saturday,10,Spring,15,0,No,-0.224754299,230
23/10/2021,Thornbury,Lemon Tart,35,6,210,No,0,Saturday,10,Spring,15,0,No,-0.224754299,188
23/10/2021,Thornbury,Malted Chocolate,33,4.8,158.4,No,20,Saturday,10,Spring,15,0,No,-0.224754299,238
23/10/2021,Thornbury,Malted Vanilla,32,6,192,No,0,Saturday,10,Spring,15,0,No,-0.224754299,201
23/10/2021,Thornbury,Cookies & Cream,22,5.4,118.8,No,10,Saturday,10,Spring,15,0,No,-0.224754299,182
24/10/2021,Brunswick,Strawberry Sorbet,19,4.95,94.05,No,10,Sunday,10,Spring,28,8.348491169,No,0.179746041,252
24/10/2021,Brunswick,Lavender Honey,30,6,180,Yes,0,Sunday,10,Spring,28,8.348491169,No,0.179746041,139
24/10/2021,Brunswick,Lemon Tart,21,5.1,107.1,Yes,15,Sunday,10,Spring,28,8.348491169,No,0.179746041,208
24/10/2021,Brunswick,Malted Chocolate,26,6,156,No,0,Sunday,10,Spring,28,8.348491169,No,0.179746041,112
24/10/2021,Brunswick,Malted Vanilla,32,6,192,No,0,Sunday,10,Spring,28,8.348491169,No,0.179746041,243
24/10/2021,Brunswick,Cookies & Cream,24,6,144,No,0,Sunday,10,Spring,28,8.348491169,No,0.179746041,223
24/10/2021,Thornbury,Strawberry Sorbet,32,5.5,176,No,0,Sunday,10,Spring,21,0,No,0.096303801,169
24/10/2021,Thornbury,Lavender Honey,29,6,174,No,0,Sunday,10,Spring,21,0,No,0.096303801,228
24/10/2021,Thornbury,Lemon Tart,28,6,168,No,0,Sunday,10,Spring,21,0,No,0.096303801,159
24/10/2021,Thornbury,Malted Chocolate,30,5.4,162,No,10,Sunday,10,Spring,21,0,No,0.096303801,238
24/10/2021,Thornbury,Malted Vanilla,45,6,270,No,0,Sunday,10,Spring,21,0,No,0.096303801,194
24/10/2021,Thornbury,Cookies & Cream,31,6,186,No,0,Sunday,10,Spring,21,0,No,0.096303801,178
25/10/2021,Brunswick,Strawberry Sorbet,34,4.4,149.6,Yes,20,Monday,10,Spring,15,0,No,0.427547108,51
25/10/2021,Brunswick,Lavender Honey,40,6,240,No,0,Monday,10,Spring,15,0,No,0.427547108,123
25/10/2021,Brunswick,Lemon Tart,31,6,186,No,0,Monday,10,Spring,15,0,No,0.427547108,183
25/10/2021,Brunswick,Malted Chocolate,41,4.8,196.8,No,20,Monday,10,Spring,15,0,No,0.427547108,130
25/10/2021,Brunswick,Malted Vanilla,28,6,168,No,0,Monday,10,Spring,15,0,No,0.427547108,144
25/10/2021,Brunswick,Cookies & Cream,32,5.4,172.8,No,10,Monday,10,Spring,15,0,No,0.427547108,113
25/10/2021,Thornbury,Strawberry Sorbet,43,5.5,236.5,No,0,Monday,10,Spring,24,0,No,-0.885242553,86
25/10/2021,Thornbury,Lavender Honey,28,6,168,No,0,Monday,10,Spring,24,0,No,-0.885242553,99
25/10/2021,Thornbury,Lemon Tart,34,6,204,No,0,Monday,10,Spring,24,0,No,-0.885242553,172
25/10/2021,Thornbury,Malted Chocolate,30,6,180,No,0,Monday,10,Spring,24,0,No,-0.885242553,152
25/10/2021,Thornbury,Malted Vanilla,27,5.1,137.7,No,15,Monday,10,Spring,24,0,No,-0.885242553,97
25/10/2021,Thornbury,Cookies & Cream,33,5.4,178.2,Yes,10,Monday,10,Spring,24,0,No,-0.885242553,155
26/10/2021,Brunswick,Strawberry Sorbet,30,4.95,148.5,No,10,Tuesday,10,Spring,29,0,No,-0.45626057,68
26/10/2021,Brunswick,Lavender Honey,27,6,162,Yes,0,Tuesday,10,Spring,29,0,No,-0.45626057,88
26/10/2021,Brunswick,Lemon Tart,34,6,204,No,0,Tuesday,10,Spring,29,0,No,-0.45626057,77
26/10/2021,Brunswick,Malted Chocolate,28,6,168,No,0,Tuesday,10,Spring,29,0,No,-0.45626057,95
26/10/2021,Brunswick,Malted Vanilla,35,5.4,189,No,10,Tuesday,10,Spring,29,0,No,-0.45626057,72
26/10/2021,Brunswick,Cookies & Cream,30,5.4,162,No,10,Tuesday,10,Spring,29,0,No,-0.45626057,175
26/10/2021,Thornbury,Strawberry Sorbet,19,5.5,104.5,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,112
26/10/2021,Thornbury,Lavender Honey,20,6,120,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,155
26/10/2021,Thornbury,Lemon Tart,21,6,126,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,132
26/10/2021,Thornbury,Malted Chocolate,22,6,132,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,62
26/10/2021,Thornbury,Malted Vanilla,25,6,150,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,149
26/10/2021,Thornbury,Cookies & Cream,24,6,144,No,0,Tuesday,10,Spring,15,6.272086219,No,-0.195923071,140
27/10/2021,Brunswick,Strawberry Sorbet,29,5.5,159.5,No,0,Wednesday,10,Spring,22,0,No,0.687605389,68
27/10/2021,Brunswick,Lavender Honey,29,6,174,No,0,Wednesday,10,Spring,22,0,No,0.687605389,55
27/10/2021,Brunswick,Lemon Tart,29,6,174,Yes,0,Wednesday,10,Spring,22,0,No,0.687605389,81
27/10/2021,Brunswick,Malted Chocolate,40,5.1,204,No,15,Wednesday,10,Spring,22,0,No,0.687605389,191
27/10/2021,Brunswick,Malted Vanilla,25,6,150,No,0,Wednesday,10,Spring,22,0,No,0.687605389,134
27/10/2021,Brunswick,Cookies & Cream,,6,138,No,0,Wednesday,10,Spring,22,0,No,0.687605389,91
27/10/2021,Thornbury,Strawberry Sorbet,54,4.95,267.3,No,10,Wednesday,10,Spring,15,0,Yes,0.33183573,161
27/10/2021,Thornbury,Lavender Honey,68,6,408,No,0,Wednesday,10,Spring,15,0,Yes,0.33183573,134
27/10/2021,Thornbury,Lemon Tart,47,6,282,No,0,Wednesday,10,Spring,15,0,Yes,0.33183573,192
27/10/2021,Thornbury,Malted Chocolate,40,6,240,No,0,Wednesday,10,Spring,15,0,Yes,0.33183573,230
27/10/2021,Thornbury,Malted Vanilla,47,6,282,No,0,Wednesday,10,Spring,15,0,Yes,0.33183573,138
27/10/2021,Thornbury,Cookies & Cream,60,6,360,UNK,0,Wednesday,10,Spring,15,0,Yes,0.33183573,133
28/10/2021,Brunswick,Strawberry Sorbet,9,5.5,49.5,Yes,0,Thursday,10,Spring,29,6.889113378,No,0.846034762,150
28/10/2021,Brunswick,Lavender Honey,29,5.4,156.6,No,10,Thursday,10,Spring,29,6.889113378,No,0.846034762,61
28/10/2021,Brunswick,Lemon Tart,14,6,84,Yes,0,Thursday,10,Spring,29,6.889113378,No,0.846034762,141
28/10/2021,Brunswick,Malted Chocolate,34,6,204,Yes,0,Thursday,10,Spring,29,6.889113378,No,0.846034762,64
28/10/2021,Brunswick,Malted Vanilla,23,6,138,No,0,Thursday,10,Spring,29,6.889113378,No,0.846034762,80
28/10/2021,Brunswick,Cookies & Cream,13,6,78,No,0,Thursday,10,Spring,29,6.889113378,No,0.846034762,144
28/10/2021,Thornbury,Strawberry Sorbet,18,5.5,99,No,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,119
28/10/2021,Thornbury,Lavender Honey,14,6,84,No,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,122
28/10/2021,Thornbury,Lemon Tart,16,6,96,Yes,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,163
28/10/2021,Thornbury,Malted Chocolate,22,6,132,Yes,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,112
28/10/2021,Thornbury,Malted Vanilla,27,6,162,No,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,144
28/10/2021,Thornbury,Cookies & Cream,10,6,60,No,0,Thursday,10,Spring,21,7.84039598,No,-0.580675726,99
29/10/2021,Brunswick,Strawberry Sorbet,30,5.5,165,No,0,Friday,10,Spring,16,0,No,0.571068195,155
29/10/2021,Brunswick,Lavender Honey,31,6,186,No,0,Friday,10,Spring,16,0,No,0.571068195,124
29/10/2021,Brunswick,Lemon Tart,35,6,210,No,0,Friday,10,Spring,16,0,No,0.571068195,56
29/10/2021,Brunswick,Malted Chocolate,22,6,132,No,0,Friday,10,Spring,16,0,No,0.571068195,99
29/10/2021,Brunswick,Malted Vanilla,27,6,162,No,0,Friday,10,Spring,16,0,No,0.571068195,70
29/10/2021,Brunswick,Cookies & Cream,36,5.4,194.4,Yes,10,Friday,10,Spring,16,0,No,0.571068195,182
29/10/2021,Thornbury,Strawberry Sorbet,41,4.95,202.95,No,10,Friday,10,Spring,26,0,No,0.752346445,146
29/10/2021,Thornbury,Lavender Honey,30,6,180,No,0,Friday,10,Spring,26,0,No,0.752346445,122
29/10/2021,Thornbury,Lemon Tart,23,6,138,No,0,Friday,10,Spring,26,0,No,0.752346445,89
29/10/2021,Thornbury,Malted Chocolate,26,6,156,Yes,0,Friday,10,Spring,26,0,No,0.752346445,195
29/10/2021,Thornbury,Malted Vanilla,24,6,144,No,0,Friday,10,Spring,26,0,No,0.752346445,76
29/10/2021,Thornbury,Cookies & Cream,40,6,240,No,0,Friday,10,Spring,26,0,No,0.752346445,177
30/10/2021,Brunswick,Strawberry Sorbet,21,5.5,115.5,No,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,194
30/10/2021,Brunswick,Lavender Honey,21,6,126,No,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,126
30/10/2021,Brunswick,Lemon Tart,25,6,150,UNK,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,104
30/10/2021,Brunswick,Malted Chocolate,27,6,162,No,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,262
30/10/2021,Brunswick,Malted Vanilla,28,6,168,No,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,102
30/10/2021,Brunswick,Cookies & Cream,20,6,120,No,0,Saturday,10,Spring,28,5.740254682,No,-0.319109048,199
30/10/2021,Thornbury,Strawberry Sorbet,25,5.5,137.5,No,0,Saturday,10,Spring,23,0,No,0.254740324,223
30/10/2021,Thornbury,Lavender Honey,30,6,180,No,0,Saturday,10,Spring,23,0,No,0.254740324,242
30/10/2021,Thornbury,Lemon Tart,24,6,144,No,0,Saturday,10,Spring,23,0,No,0.254740324,127
30/10/2021,Thornbury,Malted Chocolate,31,6,186,No,0,Saturday,10,Spring,23,0,No,0.254740324,199
30/10/2021,Thornbury,Malted Vanilla,30,6,180,Yes,0,Saturday,10,Spring,23,0,No,0.254740324,270
30/10/2021,Thornbury,Cookies & Cream,29,6,174,No,0,Saturday,10,Spring,23,0,No,0.254740324,217
31/10/2021,Brunswick,Strawberry Sorbet,39,5.5,214.5,Yes,0,Sunday,10,Spring,26,0,No,0.784340663,149
31/10/2021,Brunswick,Lavender Honey,40,6,240,No,0,Sunday,10,Spring,26,0,No,0.784340663,248
31/10/2021,Brunswick,Lemon Tart,24,5.1,122.4,No,15,Sunday,10,Spring,26,0,No,0.784340663,163
31/10/2021,Brunswick,Malted Chocolate,32,4.8,153.6,No,20,Sunday,10,Spring,26,0,No,0.784340663,237
31/10/2021,Brunswick,Malted Vanilla,23,6,138,No,0,Sunday,10,Spring,26,0,No,0.784340663,251
31/10/2021,Brunswick,Cookies & Cream,25,4.8,120,No,20,Sunday,10,Spring,26,0,No,0.784340663,185
31/10/2021,Thornbury,Strawberry Sorbet,26,5.5,143,No,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,122
31/10/2021,Thornbury,Lavender Honey,37,6,222,No,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,148
31/10/2021,Thornbury,Lemon Tart,30,6,180,No,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,211
31/10/2021,Thornbury,Malted Chocolate,32,6,192,Yes,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,198
31/10/2021,Thornbury,Malted Vanilla,26,6,156,No,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,252
31/10/2021,Thornbury,Cookies & Cream,21,6,126,No,0,Sunday,10,Spring,28,3.461495537,No,0.6494149,179
1/11/2021,Brunswick,Strawberry Sorbet,30,5.5,165,No,0,Monday,11,Spring,29,0,No,-0.847471574,168
1/11/2021,Brunswick,Lavender Honey,34,6,204,No,0,Monday,11,Spring,29,0,No,-0.847471574,158
1/11/2021,Brunswick,Lemon Tart,29,6,174,No,0,Monday,11,Spring,29,0,No,-0.847471574,79
1/11/2021,Brunswick,Malted Chocolate,34,6,204,No,0,Monday,11,Spring,29,0,No,-0.847471574,83
1/11/2021,Brunswick,Malted Vanilla,29,6,174,No,0,Monday,11,Spring,29,0,No,-0.847471574,53
1/11/2021,Brunswick,Cookies & Cream,36,6,216,No,0,Monday,11,Spring,29,0,No,-0.847471574,123
1/11/2021,Thornbury,Strawberry Sorbet,27,5.5,148.5,No,0,Monday,11,Spring,20,0,No,0.074498494,150
1/11/2021,Thornbury,Lavender Honey,22,6,132,No,0,Monday,11,Spring,20,0,No,0.074498494,147
1/11/2021,Thornbury,Lemon Tart,40,6,240,No,0,Monday,11,Spring,20,0,No,0.074498494,183
1/11/2021,Thornbury,Malted Chocolate,26,6,156,Yes,0,Monday,11,Spring,20,0,No,0.074498494,188
1/11/2021,Thornbury,Malted Vanilla,27,6,162,No,0,Monday,11,Spring,20,0,No,0.074498494,68
1/11/2021,Thornbury,Cookies & Cream,29,6,174,No,0,Monday,11,Spring,20,0,No,0.074498494,72
2/11/2021,Brunswick,Strawberry Sorbet,34,5.5,187,Yes,0,Tuesday,11,Spring,17,0,No,0.937912136,108
2/11/2021,Brunswick,Lavender Honey,25,6,150,No,0,Tuesday,11,Spring,17,0,No,0.937912136,94
2/11/2021,Brunswick,Lemon Tart,45,6,270,No,0,Tuesday,11,Spring,17,0,No,0.937912136,185
2/11/2021,Brunswick,Malted Chocolate,32,6,192,No,0,Tuesday,11,Spring,17,0,No,0.937912136,167
2/11/2021,Brunswick,Malted Vanilla,26,6,156,No,0,Tuesday,11,Spring,17,0,No,0.937912136,73
2/11/2021,Brunswick,Cookies & Cream,22,6,132,No,0,Tuesday,11,Spring,17,0,No,0.937912136,144
2/11/2021,Thornbury,Strawberry Sorbet,27,5.5,148.5,No,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,88
2/11/2021,Thornbury,Lavender Honey,35,6,210,No,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,197
2/11/2021,Thornbury,Lemon Tart,29,6,174,Yes,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,136
2/11/2021,Thornbury,Malted Chocolate,40,6,240,Yes,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,109
2/11/2021,Thornbury,Malted Vanilla,25,6,150,No,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,130
2/11/2021,Thornbury,Cookies & Cream,39,6,234,No,0,Tuesday,11,Spring,18,4.735386134,No,-0.232330825,54
3/11/2021,Brunswick,Strawberry Sorbet,33,5.5,181.5,No,0,Wednesday,11,Spring,28,0,No,-0.734153722,119
3/11/2021,Brunswick,Lavender Honey,27,4.8,129.6,Yes,20,Wednesday,11,Spring,28,0,No,-0.734153722,133
3/11/2021,Brunswick,Lemon Tart,29,6,174,Yes,0,Wednesday,11,Spring,28,0,No,-0.734153722,120
3/11/2021,Brunswick,Malted Chocolate,21,6,126,No,0,Wednesday,11,Spring,28,0,No,-0.734153722,89
3/11/2021,Brunswick,Malted Vanilla,24,6,144,No,0,Wednesday,11,Spring,28,0,No,-0.734153722,161
3/11/2021,Brunswick,Cookies & Cream,34,6,204,Yes,0,Wednesday,11,Spring,28,0,No,-0.734153722,185
3/11/2021,Thornbury,Strawberry Sorbet,14,5.5,77,No,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,119
3/11/2021,Thornbury,Lavender Honey,26,6,156,Yes,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,81
3/11/2021,Thornbury,Lemon Tart,18,6,108,No,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,126
3/11/2021,Thornbury,Malted Chocolate,18,6,108,No,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,38
3/11/2021,Thornbury,Malted Vanilla,24,6,144,No,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,64
3/11/2021,Thornbury,Cookies & Cream,27,6,162,Yes,0,Wednesday,11,Spring,26,6.536380304,No,0.782301271,161
4/11/2021,Brunswick,Strawberry Sorbet,25,5.5,137.5,No,0,Thursday,11,Spring,16,0,No,0.133939762,77
4/11/2021,Brunswick,Lavender Honey,31,6,186,No,0,Thursday,11,Spring,16,0,No,0.133939762,60
4/11/2021,Brunswick,Lemon Tart,34,6,204,No,0,Thursday,11,Spring,16,0,No,0.133939762,120
4/11/2021,Brunswick,Malted Chocolate,32,5.4,172.8,No,10,Thursday,11,Spring,16,0,No,0.133939762,69
4/11/2021,Brunswick,Malted Vanilla,37,6,222,No,0,Thursday,11,Spring,16,0,No,0.133939762,95
4/11/2021,Brunswick,Cookies & Cream,30,6,180,No,0,Thursday,11,Spring,16,0,No,0.133939762,182
4/11/2021,Thornbury,Strawberry Sorbet,33,5.5,181.5,No,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,179
4/11/2021,Thornbury,Lavender Honey,29,6,174,Yes,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,169
4/11/2021,Thornbury,Lemon Tart,21,6,126,Yes,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,144
4/11/2021,Thornbury,Malted Chocolate,26,6,156,No,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,48
4/11/2021,Thornbury,Malted Vanilla,31,6,186,No,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,164
4/11/2021,Thornbury,Cookies & Cream,27,6,162,Yes,0,Thursday,11,Spring,24,8.435040404,No,0.875187016,166
5/11/2021,Brunswick,Strawberry Sorbet,33,5.5,181.5,No,0,Friday,11,Spring,28,0,No,-0.658596364,88
5/11/2021,Brunswick,Lavender Honey,28,6,168,No,0,Friday,11,Spring,28,0,No,-0.658596364,131
5/11/2021,Brunswick,Lemon Tart,28,6,168,No,0,Friday,11,Spring,28,0,No,-0.658596364,151
5/11/2021,Brunswick,Malted Chocolate,31,4.8,148.8,Yes,20,Friday,11,Spring,28,0,No,-0.658596364,105
5/11/2021,Brunswick,Malted Vanilla,32,6,192,No,0,Friday,11,Spring,28,0,No,-0.658596364,141
5/11/2021,Brunswick,Cookies & Cream,18,6,108,No,0,Friday,11,Spring,28,0,No,-0.658596364,51
5/11/2021,Thornbury,Strawberry Sorbet,30,5.5,165,No,0,Friday,11,Spring,18,0,No,-0.434987253,124
5/11/2021,Thornbury,Lavender Honey,29,6,174,Yes,0,Friday,11,Spring,18,0,No,-0.434987253,121
5/11/2021,Thornbury,Lemon Tart,28,6,168,No,0,Friday,11,Spring,18,0,No,-0.434987253,176
5/11/2021,Thornbury,Malted Chocolate,26,6,156,No,0,Friday,11,Spring,18,0,No,-0.434987253,129
5/11/2021,Thornbury,Malted Vanilla,26,6,156,No,0,Friday,11,Spring,18,0,No,-0.434987253,116
5/11/2021,Thornbury,Cookies & Cream,28,5.4,151.2,No,10,Friday,11,Spring,18,0,No,-0.434987253,197
6/11/2021,Brunswick,Strawberry Sorbet,31,4.68,145.08,No,15,Saturday,11,Spring,28,0,No,-0.661421116,194
6/11/2021,Brunswick,Lavender Honey,31,6,186,No,0,Saturday,11,Spring,28,0,No,-0.661421116,153
6/11/2021,Brunswick,Lemon Tart,23,6,138,No,0,Saturday,11,Spring,28,0,No,-0.661421116,235
6/11/2021,Brunswick,Malted Chocolate,,6,126,No,0,Saturday,11,Spring,28,0,No,-0.661421116,109
6/11/2021,Brunswick,Malted Vanilla,37,6,222,No,0,Saturday,11,Spring,28,0,No,-0.661421116,223
6/11/2021,Brunswick,Cookies & Cream,25,4.8,120,Yes,20,Saturday,11,Spring,28,0,No,-0.661421116,211
6/11/2021,Thornbury,Strawberry Sorbet,27,5.5,148.5,Yes,0,Saturday,11,Spring,25,0,No,-0.031309124,193
6/11/2021,Thornbury,Lavender Honey,24,6,144,No,0,Saturday,11,Spring,25,0,No,-0.031309124,137
6/11/2021,Thornbury,Lemon Tart,28,6,168,No,0,Saturday,11,Spring,25,0,No,-0.031309124,201
6/11/2021,Thornbury,Malted Chocolate,27,6,162,No,0,Saturday,11,Spring,25,0,No,-0.031309124,148
6/11/2021,Thornbury,Malted Vanilla,35,6,210,No,0,Saturday,11,Spring,25,0,No,-0.031309124,206
6/11/2021,Thornbury,Cookies & Cream,34,6,204,No,0,Saturday,11,Spring,25,0,No,-0.031309124,228
7/11/2021,Brunswick,Strawberry Sorbet,47,5.5,258.5,No,0,Sunday,11,Spring,19,0,Yes,0.97425384,189
7/11/2021,Brunswick,Lavender Honey,45,6,270,No,0,Sunday,11,Spring,19,0,Yes,0.97425384,308
7/11/2021,Brunswick,Lemon Tart,51,6,306,No,0,Sunday,11,Spring,19,0,Yes,0.97425384,277
7/11/2021,Brunswick,Malted Chocolate,59,5.1,300.9,Yes,15,Sunday,11,Spring,19,0,Yes,0.97425384,243
7/11/2021,Brunswick,Malted Vanilla,47,6,282,No,0,Sunday,11,Spring,19,0,Yes,0.97425384,202
7/11/2021,Brunswick,Cookies & Cream,47,6,282,No,0,Sunday,11,Spring,19,0,Yes,0.97425384,207
7/11/2021,Thornbury,Strawberry Sorbet,32,5.5,176,No,0,Sunday,11,Spring,18,0,No,-0.038609493,286
7/11/2021,Thornbury,Lavender Honey,21,6,126,Yes,0,Sunday,11,Spring,18,0,No,-0.038609493,184
7/11/2021,Thornbury,Lemon Tart,34,6,204,No,0,Sunday,11,Spring,18,0,No,-0.038609493,129
7/11/2021,Thornbury,Malted Chocolate,32,6,192,No,0,Sunday,11,Spring,18,0,No,-0.038609493,249
7/11/2021,Thornbury,Malted Vanilla,35,6,210,No,0,Sunday,11,Spring,18,0,No,-0.038609493,188
7/11/2021,Thornbury,Cookies & Cream,37,5.1,188.7,No,15,Sunday,11,Spring,18,0,No,-0.038609493,279
8/11/2021,Brunswick,Strawberry Sorbet,18,4.95,89.1,No,10,Monday,11,Spring,21,0,No,0.293526918,153
8/11/2021,Brunswick,Lavender Honey,28,6,168,No,0,Monday,11,Spring,21,0,No,0.293526918,129
8/11/2021,Brunswick,Lemon Tart,22,6,132,UNK,0,Monday,11,Spring,21,0,No,0.293526918,106
8/11/2021,Brunswick,Malted Chocolate,33,6,198,Yes,0,Monday,11,Spring,21,0,No,0.293526918,159
8/11/2021,Brunswick,Malted Vanilla,,6,162,No,0,Monday,11,Spring,21,0,No,0.293526918,70
8/11/2021,Brunswick,Cookies & Cream,33,6,198,No,0,Monday,11,Spring,21,0,No,0.293526918,95
8/11/2021,Thornbury,Strawberry Sorbet,35,5.5,192.5,No,0,Monday,11,Spring,15,0,No,-0.996614291,52
8/11/2021,Thornbury,Lavender Honey,30,6,180,No,0,Monday,11,Spring,15,0,No,-0.996614291,112
8/11/2021,Thornbury,Lemon Tart,37,6,222,Yes,0,Monday,11,Spring,15,0,No,-0.996614291,72
8/11/2021,Thornbury,Malted Chocolate,24,6,144,No,0,Monday,11,Spring,15,0,No,-0.996614291,74
8/11/2021,Thornbury,Malted Vanilla,20,6,120,No,0,Monday,11,Spring,15,0,No,-0.996614291,103
8/11/2021,Thornbury,Cookies & Cream,34,6,204,Yes,0,Monday,11,Spring,15,0,No,-0.996614291,161
9/11/2021,Brunswick,Strawberry Sorbet,26,5.5,143,Yes,0,Tuesday,11,Spring,29,0,No,0.647785295,86
9/11/2021,Brunswick,Lavender Honey,32,6,192,No,0,Tuesday,11,Spring,29,0,No,0.647785295,163
9/11/2021,Brunswick,Lemon Tart,31,6,186,No,0,Tuesday,11,Spring,29,0,No,0.647785295,148
9/11/2021,Brunswick,Malted Chocolate,23,6,138,Yes,0,Tuesday,11,Spring,29,0,No,0.647785295,57
9/11/2021,Brunswick,Malted Vanilla,29,5.4,156.6,No,10,Tuesday,11,Spring,29,0,No,0.647785295,170
9/11/2021,Brunswick,Cookies & Cream,30,6,180,No,0,Tuesday,11,Spring,29,0,No,0.647785295,63
9/11/2021,Thornbury,Strawberry Sorbet,21,5.5,115.5,No,0,Tuesday,11,Spring,19,5.267830982,No,0.50911354,148
9/11/2021,Thornbury,Lavender Honey,22,6,132,No,0,Tuesday,11,Spring,19,5.267830982,No,0.50911354,164
9/11/2021,Thornbury,Lemon Tart,18,4.8,86.4,No,20,Tuesday,11,Spring,19,5.267830982,No,0.50911354,67
9/11/2021,Thornbury,Malted Chocolate,19,6,114,UNK,0,Tuesday,11,Spring,19,5.267830982,No,0.50911354,173
9/11/2021,Thornbury,Malted Vanilla,21,6,126,Yes,0,Tuesday,11,Spring,19,5.267830982,No,0.50911354,130
9/11/2021,Thornbury,Cookies & Cream,34,6,204,No,0,Tuesday,11,Spring,19,5.267830982,No,0.50911354,44
10/11/2021,Brunswick,Strawberry Sorbet,21,4.95,103.95,Yes,10,Wednesday,11,Spring,25,1.374692228,No,0.993583442,157
10/11/2021,Brunswick,Lavender Honey,26,5.1,132.6,No,15,Wednesday,11,Spring,25,1.374692228,No,0.993583442,95
10/11/2021,Brunswick,Lemon Tart,33,6,198,Yes,0,Wednesday,11,Spring,25,1.374692228,No,0.993583442,57
10/11/2021,Brunswick,Malted Chocolate,32,6,192,No,0,Wednesday,11,Spring,25,1.374692228,No,0.993583442,88
10/11/2021,Brunswick,Malted Vanilla,37,6,222,No,0,Wednesday,11,Spring,25,1.374692228,No,0.993583442,182
10/11/2021,Brunswick,Cookies & Cream,34,5.1,173.4,No,15,Wednesday,11,Spring,25,1.374692228,No,0.993583442,155
10/11/2021,Thornbury,Strawberry Sorbet,33,5.5,181.5,No,0,Wednesday,11,Spring,24,0,No,0.256012466,150
10/11/2021,Thornbury,Lavender Honey,27,6,162,No,0,Wednesday,11,Spring,24,0,No,0.256012466,109
10/11/2021,Thornbury,Lemon Tart,22,6,132,No,0,Wednesday,11,Spring,24,0,No,0.256012466,105
10/11/2021,Thornbury,Malted Chocolate,30,6,180,No,0,Wednesday,11,Spring,24,0,No,0.256012466,80
10/11/2021,Thornbury,Malted Vanilla,29,4.8,139.2,Yes,20,Wednesday,11,Spring,24,0,No,0.256012466,103
10/11/2021,Thornbury,Cookies & Cream,26,6,156,Yes,0,Wednesday,11,Spring,24,0,No,0.256012466,144
11/11/2021,Brunswick,Strawberry Sorbet,30,4.95,148.5,Yes,10,Thursday,11,Spring,18,0,No,0.370947955,153
11/11/2021,Brunswick,Lavender Honey,21,6,126,No,0,Thursday,11,Spring,18,0,No,0.370947955,77
